time_elapsed,valve_V1,valve_V2,valve_V3,furnaceTempSp,furnaceTemp,columnPres,columnLevel,defect_pump_fail,defect_coil_overheat,defect_valve_jam,accident_risk,status
11,1,0,0,150.0,122.89,0.272,56.52,0,0,0,0.0,running
12,1,0,0,150.0,121.73,0.277,57.11,0,0,0,0.0,running
13,1,0,0,150.0,120.79,0.281,57.7,0,0,0,0.0,running
14,1,0,0,150.0,120.1,0.287,58.29,0,0,0,0.0,running
15,1,0,0,150.0,119.52,0.292,58.91,0,0,0,0.0,running
16,1,0,0,150.0,118.86,0.298,59.53,0,0,0,0.0,running
17,1,0,0,150.0,118.5,0.305,60.15,0,0,0,1.39,running
18,1,0,0,150.0,118.24,0.311,60.76,0,0,0,3.06,running
19,1,0,0,150.0,117.88,0.319,61.36,0,0,0,5.28,running
20,1,0,0,150.0,117.67,0.326,61.96,0,0,0,7.22,running
21,1,0,1,220.0,123.0,0.333,62.12,0,0,0,9.17,running
22,1,0,1,220.0,127.53,0.34,62.29,0,0,0,11.11,running
23,1,0,1,220.0,131.62,0.348,62.44,0,0,0,13.33,running
24,1,0,1,220.0,135.24,0.355,62.6,0,0,0,15.28,running
25,1,0,1,220.0,138.31,0.363,62.77,0,0,0,17.5,running
26,1,0,1,220.0,140.85,0.371,62.93,0,0,0,19.72,running
27,1,0,1,220.0,143.32,0.378,63.11,0,0,0,21.67,running
28,1,0,1,220.0,145.46,0.386,63.26,0,0,0,23.89,running
29,1,0,1,220.0,146.99,0.393,63.4,0,0,0,25.83,running
30,1,0,1,220.0,148.42,0.401,63.56,0,0,0,28.06,running
31,1,0,1,220.0,149.61,0.41,63.74,0,0,0,30.56,running
32,1,0,1,220.0,150.82,0.418,63.91,0,0,0,32.78,running
33,1,0,1,220.0,151.87,0.427,64.06,0,0,0,35.28,running
34,1,0,1,220.0,152.59,0.436,64.21,0,0,0,37.78,running
35,1,0,1,220.0,153.29,0.444,64.36,0,0,0,40.0,running
36,1,0,1,220.0,153.99,0.452,64.52,0,0,0,42.22,running
37,1,0,1,220.0,154.7,0.46,64.7,0,0,0,44.44,running
38,1,0,1,220.0,155.1,0.47,64.85,0,0,0,47.22,running
39,1,0,1,220.0,155.37,0.479,65.02,0,0,0,49.72,running
40,1,0,1,220.0,155.93,0.488,65.2,0,0,0,52.22,accident
1,1,0,1,277.6,268.71,0.332,50.2,0,0,0,8.89,running
2,1,0,1,277.6,259.08,0.403,50.42,0,0,0,28.61,running
3,1,0,1,277.6,250.74,0.465,50.64,0,0,0,45.83,running
4,1,0,1,277.6,243.29,0.517,50.85,0,0,0,60.28,accident
1,1,0,1,280.0,268.91,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.37,0.404,50.42,0,0,0,28.89,running
3,1,0,1,280.0,250.93,0.466,50.63,0,0,0,46.11,running
4,1,0,1,280.0,243.53,0.518,50.83,0,0,0,60.56,accident
1,1,0,1,280.0,268.88,0.332,50.21,0,0,0,8.89,running
2,1,0,1,280.0,259.23,0.404,50.42,0,0,0,28.89,running
3,1,0,1,280.0,250.92,0.465,50.63,0,0,0,45.83,running
4,1,0,1,280.0,243.75,0.518,50.82,0,0,0,60.56,accident
1,1,0,1,280.0,268.82,0.332,50.21,0,0,0,8.89,running
2,1,0,1,280.0,259.24,0.402,50.4,0,0,0,28.33,running
3,1,0,1,280.0,250.95,0.463,50.62,0,0,0,45.28,running
4,1,0,1,280.0,243.81,0.516,50.8,0,0,0,60.0,accident
1,1,0,1,284.4,269.55,0.334,50.23,0,0,0,9.44,running
2,1,0,1,284.4,260.34,0.407,50.44,0,0,0,29.72,running
3,1,0,1,284.4,252.38,0.47,50.62,0,0,0,47.22,running
4,1,0,1,284.4,245.32,0.524,50.84,0,0,0,62.22,accident
1,1,0,1,277.0,268.92,0.332,50.19,0,0,0,8.89,running
2,1,0,1,277.0,258.99,0.403,50.39,0,0,0,28.61,running
3,1,0,1,277.0,250.54,0.464,50.6,0,0,0,45.56,running
4,1,0,1,277.0,243.23,0.516,50.8,0,0,0,60.0,accident
1,1,0,0,150.0,145.61,0.25,50.6,0,0,0,0.0,running
2,1,0,0,150.0,141.62,0.251,51.18,0,0,0,0.0,running
3,1,0,0,150.0,138.36,0.253,51.78,0,0,0,0.0,running
4,1,0,0,150.0,135.47,0.254,52.36,0,0,0,0.0,running
5,1,0,0,150.0,132.71,0.256,52.98,0,0,0,0.0,running
6,1,0,0,150.0,130.4,0.259,53.56,0,0,0,0.0,running
7,1,0,0,150.0,128.48,0.261,54.16,0,0,0,0.0,running
8,1,0,0,150.0,126.64,0.264,54.75,0,0,0,0.0,running
9,1,0,0,150.0,125.29,0.268,55.37,0,0,0,0.0,running
10,1,0,0,150.0,123.99,0.271,55.98,0,0,0,0.0,running
11,1,0,0,150.0,122.77,0.275,56.6,0,0,0,0.0,running
12,1,0,0,150.0,121.74,0.279,57.19,0,0,0,0.0,running
13,1,0,0,150.0,120.73,0.284,57.78,0,0,0,0.0,running
14,1,0,0,150.0,120.2,0.288,58.4,0,0,0,0.0,running
15,1,0,0,150.0,119.42,0.293,58.98,0,0,0,0.0,running
16,1,0,0,150.0,118.87,0.299,59.59,0,0,0,0.0,running
17,1,0,0,150.0,118.41,0.305,60.21,0,0,0,1.39,running
18,1,0,0,150.0,117.82,0.31,60.79,0,0,0,2.78,running
19,1,0,0,150.0,117.37,0.317,61.4,0,0,0,4.72,running
20,1,0,0,150.0,117.11,0.325,62.02,0,0,0,6.94,running
21,1,0,1,220.0,122.6,0.333,62.19,0,0,0,9.17,running
22,1,0,1,220.0,127.17,0.34,62.37,0,0,0,11.11,running
23,1,0,1,220.0,131.28,0.348,62.52,0,0,0,13.33,running
24,1,0,1,220.0,134.91,0.356,62.69,0,0,0,15.56,running
25,1,0,1,220.0,137.95,0.364,62.85,0,0,0,17.78,running
26,1,0,1,220.0,140.46,0.371,63.01,0,0,0,19.72,running
27,1,0,1,220.0,142.71,0.379,63.18,0,0,0,21.94,running
28,1,0,1,220.0,144.74,0.388,63.35,0,0,0,24.44,running
29,1,0,1,220.0,146.69,0.395,63.49,0,0,0,26.39,running
30,1,0,1,220.0,148.03,0.404,63.65,0,0,0,28.89,running
31,1,0,1,220.0,149.19,0.413,63.83,0,0,0,31.39,running
32,1,0,1,220.0,150.36,0.422,63.99,0,0,0,33.89,running
33,1,0,1,220.0,151.44,0.43,64.16,0,0,0,36.11,running
34,1,0,1,220.0,152.25,0.439,64.3,0,0,0,38.61,running
35,1,0,1,220.0,153.12,0.447,64.46,0,0,0,40.83,running
36,1,0,1,220.0,153.8,0.455,64.61,0,0,0,43.06,running
37,1,0,1,220.0,154.54,0.463,64.75,0,0,0,45.28,running
38,1,0,1,220.0,155.19,0.471,64.92,0,0,0,47.5,running
39,1,0,1,220.0,155.67,0.48,65.1,0,0,0,50.0,accident
1,1,0,1,280.0,268.8,0.334,50.22,0,0,0,9.44,running
2,1,0,1,280.0,259.45,0.405,50.42,0,0,0,29.17,running
3,1,0,1,280.0,251.2,0.467,50.63,0,0,0,46.39,running
4,1,0,1,280.0,243.77,0.52,50.83,0,0,0,61.11,accident
1,1,0,1,270.4,268.3,0.332,50.2,0,0,0,8.89,running
2,1,0,1,270.4,257.87,0.402,50.41,0,0,0,28.33,running
3,1,0,1,270.4,248.95,0.461,50.6,0,0,0,44.72,running
4,1,0,1,270.4,241.37,0.512,50.79,0,0,0,58.89,accident
1,1,0,1,280.0,268.81,0.332,50.23,0,0,0,8.89,running
2,1,0,1,280.0,259.35,0.403,50.46,0,0,0,28.61,running
3,1,0,1,280.0,251.0,0.465,50.68,0,0,0,45.83,running
4,1,0,1,280.0,243.88,0.519,50.89,0,0,0,60.83,accident
1,1,0,1,280.0,269.19,0.334,50.21,0,0,0,9.44,running
2,1,0,1,280.0,259.72,0.406,50.42,0,0,0,29.44,running
3,1,0,1,280.0,251.36,0.468,50.62,0,0,0,46.67,running
4,1,0,1,280.0,244.07,0.521,50.81,0,0,0,61.39,accident
1,1,0,1,280.0,269.04,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.38,0.405,50.43,0,0,0,29.17,running
3,1,0,1,280.0,251.06,0.466,50.63,0,0,0,46.11,running
4,1,0,1,280.0,243.73,0.519,50.85,0,0,0,60.83,accident
1,1,0,1,280.0,269.1,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.51,0.404,50.43,0,0,0,28.89,running
3,1,0,1,280.0,251.32,0.465,50.66,0,0,0,45.83,running
4,1,0,1,280.0,244.23,0.518,50.86,0,0,0,60.56,accident
1,1,0,1,280.0,269.13,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.68,0.404,50.41,0,0,0,28.89,running
3,1,0,1,280.0,251.18,0.467,50.6,0,0,0,46.39,running
4,1,0,1,280.0,244.01,0.521,50.8,0,0,0,61.39,accident
1,1,0,0,150.0,145.59,0.25,50.62,0,0,0,0.0,running
2,1,0,0,150.0,141.51,0.251,51.23,0,0,0,0.0,running
3,1,0,0,150.0,138.31,0.253,51.82,0,0,0,0.0,running
4,1,0,0,150.0,135.22,0.254,52.41,0,0,0,0.0,running
5,1,0,0,150.0,132.82,0.256,53.0,0,0,0,0.0,running
6,1,0,0,150.0,130.74,0.258,53.6,0,0,0,0.0,running
7,1,0,0,150.0,128.67,0.26,54.21,0,0,0,0.0,running
8,1,0,0,150.0,127.07,0.263,54.8,0,0,0,0.0,running
9,1,0,0,150.0,125.41,0.265,55.41,0,0,0,0.0,running
10,1,0,0,150.0,124.11,0.27,56.01,0,0,0,0.0,running
11,1,0,0,150.0,122.9,0.273,56.62,0,0,0,0.0,running
12,1,0,0,150.0,121.74,0.277,57.24,0,0,0,0.0,running
13,1,0,0,150.0,120.9,0.283,57.84,0,0,0,0.0,running
14,1,0,0,150.0,120.0,0.287,58.45,0,0,0,0.0,running
15,1,0,0,150.0,119.46,0.292,59.07,0,0,0,0.0,running
16,1,0,0,150.0,118.82,0.297,59.66,0,0,0,0.0,running
17,1,0,0,150.0,118.48,0.303,60.27,0,0,0,0.83,running
18,1,0,0,150.0,117.93,0.31,60.89,0,0,0,2.78,running
19,1,0,0,150.0,117.77,0.316,61.51,0,0,0,4.44,running
20,1,0,0,150.0,117.48,0.323,62.12,0,0,0,6.39,running
21,1,0,1,220.0,122.84,0.33,62.27,0,0,0,8.33,running
22,1,0,1,220.0,127.31,0.338,62.46,0,0,0,10.56,running
23,1,0,1,220.0,131.54,0.346,62.64,0,0,0,12.78,running
24,1,0,1,220.0,134.96,0.353,62.81,0,0,0,14.72,running
25,1,0,1,220.0,137.92,0.361,62.96,0,0,0,16.94,running
26,1,0,1,220.0,140.4,0.369,63.11,0,0,0,19.17,running
27,1,0,1,220.0,142.92,0.377,63.29,0,0,0,21.39,running
28,1,0,1,220.0,145.06,0.385,63.46,0,0,0,23.61,running
29,1,0,1,220.0,146.68,0.393,63.62,0,0,0,25.83,running
30,1,0,1,220.0,148.05,0.401,63.8,0,0,0,28.06,running
31,1,0,1,220.0,149.38,0.41,63.94,0,0,0,30.56,running
32,1,0,1,220.0,150.58,0.419,64.1,0,0,0,33.06,running
33,1,0,1,220.0,151.79,0.428,64.25,0,0,0,35.56,running
34,1,0,1,220.0,152.7,0.436,64.41,0,0,0,37.78,running
35,1,0,1,220.0,153.45,0.446,64.56,0,0,0,40.56,running
36,1,0,1,220.0,154.06,0.455,64.74,0,0,0,43.06,running
37,1,0,1,220.0,154.49,0.465,64.9,0,0,0,45.83,running
38,1,0,1,220.0,154.97,0.475,65.04,0,0,0,48.61,running
39,1,0,1,220.0,155.25,0.485,65.2,0,0,0,51.39,accident
1,1,0,1,280.0,268.98,0.334,50.22,0,0,0,9.44,running
2,1,0,1,280.0,259.48,0.406,50.42,0,0,0,29.44,running
3,1,0,1,280.0,251.3,0.469,50.64,0,0,0,46.94,running
4,1,0,1,280.0,243.93,0.523,50.85,0,0,0,61.94,accident
1,1,0,1,280.0,269.12,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.38,0.405,50.42,0,0,0,29.17,running
3,1,0,1,280.0,251.15,0.467,50.63,0,0,0,46.39,running
4,1,0,1,280.0,243.7,0.52,50.83,0,0,0,61.11,accident
1,1,0,0,150.0,145.37,0.249,50.6,0,0,0,0.0,running
2,1,0,0,150.0,141.32,0.249,51.2,0,0,0,0.0,running
3,1,0,0,150.0,138.04,0.25,51.78,0,0,0,0.0,running
4,1,0,0,150.0,134.95,0.252,52.38,0,0,0,0.0,running
5,1,0,0,150.0,132.46,0.255,52.98,0,0,0,0.0,running
6,1,0,0,150.0,130.37,0.258,53.57,0,0,0,0.0,running
7,1,0,0,150.0,128.46,0.261,54.19,0,0,0,0.0,running
8,1,0,0,150.0,126.7,0.263,54.79,0,0,0,0.0,running
9,1,0,0,150.0,125.14,0.266,55.37,0,0,0,0.0,running
10,1,0,0,150.0,123.93,0.27,55.99,0,0,0,0.0,running
11,1,0,0,150.0,122.72,0.273,56.61,0,0,0,0.0,running
12,1,0,0,150.0,121.79,0.278,57.22,0,0,0,0.0,running
13,1,0,0,150.0,120.98,0.283,57.82,0,0,0,0.0,running
14,1,0,0,150.0,120.23,0.287,58.41,0,0,0,0.0,running
15,1,0,0,150.0,119.76,0.292,59.0,0,0,0,0.0,running
16,1,0,0,150.0,119.36,0.297,59.59,0,0,0,0.0,running
17,1,0,0,150.0,118.77,0.304,60.17,0,0,0,1.11,running
18,1,0,0,150.0,118.35,0.31,60.75,0,0,0,2.78,running
19,1,0,0,150.0,118.11,0.317,61.33,0,0,0,4.72,running
20,1,0,0,150.0,117.71,0.324,61.93,0,0,0,6.67,running
21,1,0,1,220.0,123.14,0.332,62.09,0,0,0,8.89,running
22,1,0,1,220.0,127.89,0.339,62.27,0,0,0,10.83,running
23,1,0,1,220.0,131.8,0.346,62.43,0,0,0,12.78,running
24,1,0,1,220.0,135.13,0.354,62.61,0,0,0,15.0,running
25,1,0,1,220.0,138.11,0.362,62.78,0,0,0,17.22,running
26,1,0,1,220.0,140.86,0.369,62.96,0,0,0,19.17,running
27,1,0,1,220.0,143.17,0.378,63.1,0,0,0,21.67,running
28,1,0,1,220.0,145.02,0.386,63.24,0,0,0,23.89,running
29,1,0,1,220.0,146.6,0.393,63.42,0,0,0,25.83,running
30,1,0,1,220.0,148.18,0.402,63.56,0,0,0,28.33,running
31,1,0,1,220.0,149.49,0.411,63.71,0,0,0,30.83,running
32,1,0,1,220.0,150.51,0.42,63.87,0,0,0,33.33,running
33,1,0,1,220.0,151.41,0.428,64.01,0,0,0,35.56,running
34,1,0,1,220.0,152.48,0.436,64.17,0,0,0,37.78,running
35,1,0,1,220.0,153.22,0.444,64.33,0,0,0,40.0,running
36,1,0,1,220.0,154.06,0.452,64.51,0,0,0,42.22,running
37,1,0,1,220.0,154.61,0.46,64.66,0,0,0,44.44,running
38,1,0,1,220.0,154.98,0.47,64.81,0,0,0,47.22,running
39,1,0,1,220.0,155.34,0.478,64.95,0,0,0,49.44,running
40,1,0,1,220.0,155.87,0.488,65.09,0,0,0,52.22,accident
1,1,0,1,282.1,269.26,0.334,50.23,0,0,0,9.44,running
2,1,0,1,282.1,259.95,0.405,50.46,0,0,0,29.17,running
3,1,0,1,282.1,251.69,0.467,50.65,0,0,0,46.39,running
4,1,0,1,282.1,244.67,0.521,50.85,0,0,0,61.39,accident
1,1,0,1,280.0,268.99,0.333,50.21,0,0,0,9.17,running
2,1,0,1,280.0,259.45,0.406,50.42,0,0,0,29.44,running
3,1,0,1,280.0,251.27,0.467,50.6,0,0,0,46.39,running
4,1,0,1,280.0,244.12,0.52,50.83,0,0,0,61.11,accident
1,1,0,1,280.0,269.01,0.332,50.23,0,0,0,8.89,running
2,1,0,1,280.0,259.58,0.404,50.45,0,0,0,28.89,running
3,1,0,1,280.0,251.05,0.466,50.68,0,0,0,46.11,running
4,1,0,1,280.0,243.9,0.52,50.9,0,0,0,61.11,accident
1,1,0,1,280.0,269.11,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.36,0.405,50.42,0,0,0,29.17,running
3,1,0,1,280.0,251.12,0.466,50.63,0,0,0,46.11,running
4,1,0,1,280.0,243.72,0.518,50.85,0,0,0,60.56,accident
1,1,0,1,280.0,268.81,0.332,50.21,0,0,0,8.89,running
2,1,0,1,280.0,259.15,0.403,50.44,0,0,0,28.61,running
3,1,0,1,280.0,250.79,0.464,50.67,0,0,0,45.56,running
4,1,0,1,280.0,243.75,0.517,50.89,0,0,0,60.28,accident
1,1,0,1,270.9,268.46,0.333,50.2,0,0,0,9.17,running
2,1,0,1,270.9,258.14,0.403,50.4,0,0,0,28.61,running
3,1,0,1,270.9,249.24,0.462,50.59,0,0,0,45.0,running
4,1,0,1,270.9,241.45,0.512,50.8,0,0,0,58.89,accident
1,1,0,1,280.0,269.13,0.333,50.19,0,0,0,9.17,running
2,1,0,1,280.0,259.51,0.405,50.4,0,0,0,29.17,running
3,1,0,1,280.0,251.3,0.467,50.63,0,0,0,46.39,running
4,1,0,1,280.0,244.0,0.521,50.82,0,0,0,61.39,accident
1,1,0,1,280.0,268.88,0.332,50.23,0,0,0,8.89,running
2,1,0,1,280.0,259.21,0.403,50.43,0,0,0,28.61,running
3,1,0,1,280.0,250.72,0.464,50.65,0,0,0,45.56,running
4,1,0,1,280.0,243.58,0.517,50.85,0,0,0,60.28,accident
1,1,0,1,280.0,268.88,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.32,0.405,50.45,0,0,0,29.17,running
3,1,0,1,280.0,251.1,0.467,50.68,0,0,0,46.39,running
4,1,0,1,280.0,244.04,0.521,50.87,0,0,0,61.39,accident
1,1,0,0,150.0,145.37,0.25,50.6,0,0,0,0.0,running
2,1,0,0,150.0,141.28,0.25,51.2,0,0,0,0.0,running
3,1,0,0,150.0,138.08,0.252,51.81,0,0,0,0.0,running
4,1,0,0,150.0,134.96,0.254,52.39,0,0,0,0.0,running
5,1,0,0,150.0,132.53,0.255,53.01,0,0,0,0.0,running
6,1,0,0,150.0,130.49,0.257,53.61,0,0,0,0.0,running
7,1,0,0,150.0,128.61,0.259,54.19,0,0,0,0.0,running
8,1,0,0,150.0,127.01,0.262,54.79,0,0,0,0.0,running
9,1,0,0,150.0,125.5,0.265,55.4,0,0,0,0.0,running
10,1,0,0,150.0,124.07,0.269,55.98,0,0,0,0.0,running
11,1,0,0,150.0,122.8,0.273,56.59,0,0,0,0.0,running
12,1,0,0,150.0,122.03,0.278,57.19,0,0,0,0.0,running
13,1,0,0,150.0,121.31,0.282,57.81,0,0,0,0.0,running
14,1,0,0,150.0,120.43,0.286,58.4,0,0,0,0.0,running
15,1,0,0,150.0,119.72,0.291,59.0,0,0,0,0.0,running
16,1,0,0,150.0,119.1,0.296,59.58,0,0,0,0.0,running
17,1,0,0,150.0,118.51,0.302,60.19,0,0,0,0.56,running
18,1,0,0,150.0,118.01,0.308,60.78,0,0,0,2.22,running
19,1,0,0,150.0,117.67,0.314,61.39,0,0,0,3.89,running
20,1,0,0,150.0,117.5,0.321,61.97,0,0,0,5.83,running
21,1,0,1,220.0,122.83,0.328,62.13,0,0,0,7.78,running
22,1,0,1,220.0,127.34,0.336,62.29,0,0,0,10.0,running
23,1,0,1,220.0,131.31,0.342,62.44,0,0,0,11.67,running
24,1,0,1,220.0,134.85,0.349,62.59,0,0,0,13.61,running
25,1,0,1,220.0,137.82,0.357,62.78,0,0,0,15.83,running
26,1,0,1,220.0,140.69,0.365,62.93,0,0,0,18.06,running
27,1,0,1,220.0,142.89,0.372,63.12,0,0,0,20.0,running
28,1,0,1,220.0,144.83,0.381,63.26,0,0,0,22.5,running
29,1,0,1,220.0,146.47,0.389,63.45,0,0,0,24.72,running
30,1,0,1,220.0,147.99,0.398,63.61,0,0,0,27.22,running
31,1,0,1,220.0,149.41,0.406,63.77,0,0,0,29.44,running
32,1,0,1,220.0,150.61,0.414,63.92,0,0,0,31.67,running
33,1,0,1,220.0,151.58,0.422,64.07,0,0,0,33.89,running
34,1,0,1,220.0,152.42,0.431,64.21,0,0,0,36.39,running
35,1,0,1,220.0,153.38,0.44,64.35,0,0,0,38.89,running
36,1,0,1,220.0,153.9,0.448,64.53,0,0,0,41.11,running
37,1,0,1,220.0,154.34,0.456,64.67,0,0,0,43.33,running
38,1,0,1,220.0,154.8,0.464,64.84,0,0,0,45.56,running
39,1,0,1,220.0,155.35,0.474,64.98,0,0,0,48.33,running
40,1,0,1,220.0,155.59,0.483,65.15,0,0,0,50.83,accident
1,1,0,1,280.0,268.82,0.332,50.22,0,0,0,8.89,running
2,1,0,1,280.0,259.12,0.403,50.45,0,0,0,28.61,running
3,1,0,1,280.0,250.99,0.465,50.64,0,0,0,45.83,running
4,1,0,1,280.0,243.6,0.517,50.85,0,0,0,60.28,accident
1,1,0,1,280.0,268.86,0.332,50.21,0,0,0,8.89,running
2,1,0,1,280.0,259.23,0.404,50.44,0,0,0,28.89,running
3,1,0,1,280.0,250.91,0.465,50.65,0,0,0,45.83,running
4,1,0,1,280.0,243.56,0.518,50.85,0,0,0,60.56,accident
1,1,0,1,280.0,268.84,0.333,50.21,0,0,0,9.17,running
2,1,0,1,280.0,259.1,0.403,50.43,0,0,0,28.61,running
3,1,0,1,280.0,250.85,0.465,50.63,0,0,0,45.83,running
4,1,0,1,280.0,243.56,0.518,50.83,0,0,0,60.56,accident
1,1,0,1,273.9,268.48,0.333,50.2,0,0,0,9.17,running
2,1,0,1,273.9,258.5,0.403,50.41,0,0,0,28.61,running
3,1,0,1,273.9,249.87,0.463,50.64,0,0,0,45.28,running
4,1,0,1,273.9,242.45,0.514,50.87,0,0,0,59.44,accident
1,1,0,1,283.5,269.08,0.334,50.23,0,0,0,9.44,running
2,1,0,1,283.5,259.67,0.407,50.44,0,0,0,29.72,running
3,1,0,1,283.5,251.45,0.469,50.62,0,0,0,46.94,running
4,1,0,1,283.5,244.62,0.522,50.82,0,0,0,61.67,accident
1,1,0,1,277.6,268.76,0.332,50.19,0,0,0,8.89,running
2,1,0,1,277.6,258.99,0.403,50.38,0,0,0,28.61,running
3,1,0,1,277.6,250.46,0.463,50.6,0,0,0,45.28,running
4,1,0,1,277.6,242.96,0.516,50.82,0,0,0,60.0,accident
1,1,0,0,150.0,145.69,0.251,50.61,0,0,0,0.0,running
2,1,0,0,150.0,141.95,0.252,51.21,0,0,0,0.0,running
3,1,0,0,150.0,138.31,0.254,51.81,0,0,0,0.0,running
4,1,0,0,150.0,135.21,0.256,52.41,0,0,0,0.0,running
5,1,0,0,150.0,132.61,0.258,53.02,0,0,0,0.0,running
6,1,0,0,150.0,130.27,0.26,53.61,0,0,0,0.0,running
7,1,0,0,150.0,128.48,0.262,54.22,0,0,0,0.0,running
8,1,0,0,150.0,126.97,0.265,54.83,0,0,0,0.0,running
9,1,0,0,150.0,125.55,0.268,55.42,0,0,0,0.0,running
10,1,0,0,150.0,124.2,0.271,56.03,0,0,0,0.0,running
11,1,0,0,150.0,123.08,0.276,56.63,0,0,0,0.0,running
12,1,0,0,150.0,121.93,0.28,57.21,0,0,0,0.0,running
13,1,0,0,150.0,121.03,0.285,57.82,0,0,0,0.0,running
14,1,0,0,150.0,120.49,0.29,58.44,0,0,0,0.0,running
15,1,0,0,150.0,119.83,0.296,59.02,0,0,0,0.0,running
16,1,0,0,150.0,119.33,0.302,59.62,0,0,0,0.56,running
17,1,0,0,150.0,118.9,0.308,60.21,0,0,0,2.22,running
18,1,0,0,150.0,118.39,0.315,60.8,0,0,0,4.17,running
19,1,0,0,150.0,117.88,0.322,61.39,0,0,0,6.11,running
20,1,0,0,150.0,117.4,0.329,61.97,0,0,0,8.06,running
21,1,0,1,220.0,122.64,0.336,62.16,0,0,0,10.0,running
22,1,0,1,220.0,127.28,0.342,62.35,0,0,0,11.67,running
23,1,0,1,220.0,131.27,0.35,62.54,0,0,0,13.89,running
24,1,0,1,220.0,134.91,0.358,62.7,0,0,0,16.11,running
25,1,0,1,220.0,137.79,0.365,62.87,0,0,0,18.06,running
26,1,0,1,220.0,140.36,0.373,63.03,0,0,0,20.28,running
27,1,0,1,220.0,142.55,0.381,63.17,0,0,0,22.5,running
28,1,0,1,220.0,144.46,0.388,63.35,0,0,0,24.44,running
29,1,0,1,220.0,146.08,0.395,63.52,0,0,0,26.39,running
30,1,0,1,220.0,147.8,0.404,63.67,0,0,0,28.89,running
31,1,0,1,220.0,149.31,0.413,63.83,0,0,0,31.39,running
32,1,0,1,220.0,150.53,0.421,63.98,0,0,0,33.61,running
33,1,0,1,220.0,151.56,0.429,64.15,0,0,0,35.83,running
34,1,0,1,220.0,152.34,0.438,64.29,0,0,0,38.33,running
35,1,0,1,220.0,153.06,0.446,64.45,0,0,0,40.56,running
36,1,0,1,220.0,153.89,0.456,64.62,0,0,0,43.33,running
37,1,0,1,220.0,154.47,0.464,64.78,0,0,0,45.56,running
38,1,0,1,220.0,154.94,0.472,64.94,0,0,0,47.78,running
39,1,0,1,220.0,155.5,0.481,65.1,0,0,0,50.28,accident
1,1,0,1,278.5,268.79,0.332,50.22,0,0,0,8.89,running
2,1,0,1,278.5,258.95,0.402,50.42,0,0,0,28.33,running
3,1,0,1,278.5,250.44,0.463,50.64,0,0,0,45.28,running
4,1,0,1,278.5,243.1,0.515,50.85,0,0,0,59.72,accident
1,1,0,1,280.0,269.14,0.333,50.24,0,0,0,9.17,running
2,1,0,1,280.0,259.36,0.405,50.47,0,0,0,29.17,running
3,1,0,1,280.0,251.2,0.467,50.68,0,0,0,46.39,running
4,1,0,1,280.0,243.76,0.519,50.9,0,0,0,60.83,accident
1,1,0,1,280.0,269.19,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.72,0.405,50.43,0,0,0,29.17,running
3,1,0,1,280.0,251.45,0.467,50.62,0,0,0,46.39,running
4,1,0,1,280.0,244.27,0.521,50.83,0,0,0,61.39,accident
1,1,0,1,280.0,268.92,0.333,50.23,0,0,0,9.17,running
2,1,0,1,280.0,259.36,0.404,50.44,0,0,0,28.89,running
3,1,0,1,280.0,251.21,0.466,50.66,0,0,0,46.11,running
4,1,0,1,280.0,243.86,0.52,50.88,0,0,0,61.11,accident
1,1,0,1,280.0,268.98,0.333,50.19,0,0,0,9.17,running
2,1,0,1,280.0,259.48,0.404,50.41,0,0,0,28.89,running
3,1,0,1,280.0,251.05,0.466,50.64,0,0,0,46.11,running
4,1,0,1,280.0,243.7,0.519,50.84,0,0,0,60.83,accident
1,1,0,1,280.0,269.15,0.334,50.22,0,0,0,9.44,running
2,1,0,1,280.0,259.38,0.405,50.45,0,0,0,29.17,running
3,1,0,1,280.0,251.2,0.466,50.67,0,0,0,46.11,running
4,1,0,1,280.0,243.86,0.519,50.89,0,0,0,60.83,accident
1,1,0,0,150.0,145.38,0.25,50.62,0,0,0,0.0,running
2,1,0,0,150.0,141.34,0.25,51.22,0,0,0,0.0,running
3,1,0,0,150.0,138.11,0.25,51.82,0,0,0,0.0,running
4,1,0,0,150.0,135.02,0.252,52.43,0,0,0,0.0,running
5,1,0,0,150.0,132.41,0.253,53.04,0,0,0,0.0,running
6,1,0,0,150.0,130.15,0.254,53.64,0,0,0,0.0,running
7,1,0,0,150.0,128.3,0.257,54.25,0,0,0,0.0,running
8,1,0,0,150.0,126.74,0.26,54.86,0,0,0,0.0,running
9,1,0,0,150.0,125.41,0.263,55.45,0,0,0,0.0,running
10,1,0,0,150.0,124.13,0.266,56.07,0,0,0,0.0,running
11,1,0,0,150.0,122.84,0.27,56.68,0,0,0,0.0,running
12,1,0,0,150.0,122.03,0.274,57.26,0,0,0,0.0,running
13,1,0,0,150.0,121.22,0.279,57.87,0,0,0,0.0,running
14,1,0,0,150.0,120.51,0.284,58.48,0,0,0,0.0,running
